state,county,date,m50_count
Alabama,Marengo County,2020-03-13,103
Alabama,Marengo County,2020-03-16,95
Alabama,Marengo County,2020-03-17,86
Alabama,Marengo County,2020-03-18,94
Alabama,Marengo County,2020-03-19,62
Alabama,Marengo County,2020-03-20,76
Alabama,Marion County,2020-03-02,102
Alabama,Marion County,2020-03-03,95
Alabama,Marion County,2020-03-04,85
Alabama,Marion County,2020-03-05,101
Alabama,Marion County,2020-03-06,145
Alabama,Marion County,2020-03-09,107
Alabama,Marion County,2020-03-10,106
Alabama,Marion County,2020-03-11,91
Alabama,Marion County,2020-03-12,111
Alabama,Marion County,2020-03-13,121
Alabama,Marion County,2020-03-16,93
Alabama,Marion County,2020-03-17,80
Alabama,Marion County,2020-03-18,74
Alabama,Marion County,2020-03-19,86
Alabama,Marion County,2020-03-20,72
Alabama,Marshall County,2020-03-02,97
Alabama,Marshall County,2020-03-03,92
Alabama,Marshall County,2020-03-04,94
Alabama,Marshall County,2020-03-05,98
Alabama,Marshall County,2020-03-06,115
Alabama,Marshall County,2020-03-09,101
Alabama,Marshall County,2020-03-10,98
Alabama,Marshall County,2020-03-11,97
Alabama,Marshall County,2020-03-12,103
Alabama,Marshall County,2020-03-13,107
Alabama,Marshall County,2020-03-16,87
Alabama,Marshall County,2020-03-17,78
Alabama,Marshall County,2020-03-18,74
Alabama,Marshall County,2020-03-19,77
Alabama,Marshall County,2020-03-20,74
Alabama,Mobile County,2020-03-02,98
Alabama,Mobile County,2020-03-03,98
Alabama,Mobile County,2020-03-04,92
Alabama,Mobile County,2020-03-05,103
Alabama,Mobile County,2020-03-06,117
Alabama,Mobile County,2020-03-09,98
Alabama,Mobile County,2020-03-10,100
Alabama,Mobile County,2020-03-11,102
Alabama,Mobile County,2020-03-12,107
Alabama,Mobile County,2020-03-13,115
Alabama,Mobile County,2020-03-16,94
Alabama,Mobile County,2020-03-17,84
Alabama,Mobile County,2020-03-18,74
Alabama,Mobile County,2020-03-19,74
Alabama,Mobile County,2020-03-20,80
Alabama,Monroe County,2020-03-02,100
Alabama,Monroe County,2020-03-03,111
Alabama,Monroe County,2020-03-04,86
Alabama,Monroe County,2020-03-05,91
Alabama,Monroe County,2020-03-06,151
Alabama,Monroe County,2020-03-09,89
Alabama,Monroe County,2020-03-10,103
Alabama,Monroe County,2020-03-11,103
Alabama,Monroe County,2020-03-12,112
Alabama,Monroe County,2020-03-13,119
Alabama,Monroe County,2020-03-16,89
Alabama,Monroe County,2020-03-17,95
Alabama,Monroe County,2020-03-18,86
Alabama,Monroe County,2020-03-19,85
Alabama,Monroe County,2020-03-20,88
Alabama,Montgomery County,2020-03-02,98
Alabama,Montgomery County,2020-03-03,97
Alabama,Montgomery County,2020-03-04,96
Alabama,Montgomery County,2020-03-05,103
Alabama,Montgomery County,2020-03-06,118
Alabama,Montgomery County,2020-03-09,99
Alabama,Montgomery County,2020-03-10,100
Alabama,Montgomery County,2020-03-11,101
Alabama,Montgomery County,2020-03-12,109
Alabama,Montgomery County,2020-03-13,114
Alabama,Montgomery County,2020-03-16,88
Alabama,Montgomery County,2020-03-17,79
Alabama,Montgomery County,2020-03-18,72
Alabama,Montgomery County,2020-03-19,68
Alabama,Montgomery County,2020-03-20,73
Alabama,Morgan County,2020-03-02,91
Alabama,Morgan County,2020-03-03,100
Alabama,Morgan County,2020-03-04,95
Alabama,Morgan County,2020-03-05,100
Alabama,Morgan County,2020-03-06,119
Alabama,Morgan County,2020-03-09,101
Alabama,Morgan County,2020-03-10,104
Alabama,Morgan County,2020-03-11,97
Alabama,Morgan County,2020-03-12,109
Alabama,Morgan County,2020-03-13,117
Alabama,Morgan County,2020-03-16,80
Alabama,Morgan County,2020-03-17,70
Alabama,Morgan County,2020-03-18,65
Alabama,Morgan County,2020-03-19,66
Alabama,Morgan County,2020-03-20,70
Alabama,Perry County,2020-03-02,117
Alabama,Perry County,2020-03-03,89
Alabama,Perry County,2020-03-04,91
Alabama,Perry County,2020-03-05,113
Alabama,Perry County,2020-03-06,124
Alabama,Perry County,2020-03-09,116
Alabama,Perry County,2020-03-10,84
Alabama,Perry County,2020-03-11,84
Alabama,Perry County,2020-03-12,112
Alabama,Perry County,2020-03-13,127
Alabama,Perry County,2020-03-16,101
Alabama,Perry County,2020-03-17,84
Alabama,Perry County,2020-03-18,94
Alabama,Perry County,2020-03-19,76
Alabama,Perry County,2020-03-20,78
Alabama,Pickens County,2020-03-02,101
Alabama,Pickens County,2020-03-03,90
Alabama,Pickens County,2020-03-04,98
Alabama,Pickens County,2020-03-05,104
Alabama,Pickens County,2020-03-06,108
Alabama,Pickens County,2020-03-09,105
Alabama,Pickens County,2020-03-10,92
Alabama,Pickens County,2020-03-11,93
Alabama,Pickens County,2020-03-12,100
Alabama,Pickens County,2020-03-13,106
Alabama,Pickens County,2020-03-16,82
Alabama,Pickens County,2020-03-17,81
Alabama,Pickens County,2020-03-18,75
Alabama,Pickens County,2020-03-19,82
Alabama,Pickens County,2020-03-20,78
Alabama,Pike County,2020-03-02,101
Alabama,Pike County,2020-03-03,85
Alabama,Pike County,2020-03-04,72
Alabama,Pike County,2020-03-05,105
Alabama,Pike County,2020-03-06,274
Alabama,Pike County,2020-03-09,155
Alabama,Pike County,2020-03-10,196
Alabama,Pike County,2020-03-11,183
Alabama,Pike County,2020-03-12,174
Alabama,Pike County,2020-03-13,204
Alabama,Pike County,2020-03-16,119
Alabama,Pike County,2020-03-17,91
Alabama,Pike County,2020-03-18,103
Alabama,Pike County,2020-03-19,107
Alabama,Pike County,2020-03-20,117
Alabama,Randolph County,2020-03-02,94
Alabama,Randolph County,2020-03-03,97
Alabama,Randolph County,2020-03-04,79
Alabama,Randolph County,2020-03-05,94
Alabama,Randolph County,2020-03-06,128
Alabama,Randolph County,2020-03-09,105
Alabama,Randolph County,2020-03-10,108
Alabama,Randolph County,2020-03-11,95
Alabama,Randolph County,2020-03-12,99
Alabama,Randolph County,2020-03-13,117
Alabama,Randolph County,2020-03-16,89
Alabama,Randolph County,2020-03-17,67
Alabama,Randolph County,2020-03-18,68
Alabama,Randolph County,2020-03-19,73
Alabama,Randolph County,2020-03-20,71
Alabama,Russell County,2020-03-02,100
Alabama,Russell County,2020-03-03,98
Alabama,Russell County,2020-03-04,95
Alabama,Russell County,2020-03-05,98
Alabama,Russell County,2020-03-06,110
Alabama,Russell County,2020-03-09,100
Alabama,Russell County,2020-03-10,97
Alabama,Russell County,2020-03-11,99
Alabama,Russell County,2020-03-12,100
Alabama,Russell County,2020-03-13,105
Alabama,Russell County,2020-03-16,85
Alabama,Russell County,2020-03-17,77
Alabama,Russell County,2020-03-18,76
Alabama,Russell County,2020-03-19,77
Alabama,Russell County,2020-03-20,81
Alabama,Saint Clair County,2020-03-02,93
Alabama,Saint Clair County,2020-03-03,101
Alabama,Saint Clair County,2020-03-04,95
Alabama,Saint Clair County,2020-03-05,100
Alabama,Saint Clair County,2020-03-06,115
Alabama,Saint Clair County,2020-03-09,98
Alabama,Saint Clair County,2020-03-10,99
Alabama,Saint Clair County,2020-03-11,92
Alabama,Saint Clair County,2020-03-12,102
Alabama,Saint Clair County,2020-03-13,97
Alabama,Saint Clair County,2020-03-16,87
Alabama,Saint Clair County,2020-03-17,72
Alabama,Saint Clair County,2020-03-18,63
Alabama,Saint Clair County,2020-03-19,64
Alabama,Saint Clair County,2020-03-20,68
Alabama,Shelby County,2020-03-02,93
Alabama,Shelby County,2020-03-03,95
Alabama,Shelby County,2020-03-04,96
Alabama,Shelby County,2020-03-05,100
Alabama,Shelby County,2020-03-06,112
Alabama,Shelby County,2020-03-09,96
Alabama,Shelby County,2020-03-10,97
Alabama,Shelby County,2020-03-11,98
Alabama,Shelby County,2020-03-12,102
Alabama,Shelby County,2020-03-13,98
Alabama,Shelby County,2020-03-16,75
Alabama,Shelby County,2020-03-17,61
Alabama,Shelby County,2020-03-18,53
Alabama,Shelby County,2020-03-19,54
Alabama,Shelby County,2020-03-20,61
Alabama,Sumter County,2020-03-02,97
Alabama,Sumter County,2020-03-03,85
Alabama,Sumter County,2020-03-04,100
Alabama,Sumter County,2020-03-05,107
Alabama,Sumter County,2020-03-06,190
Alabama,Sumter County,2020-03-09,138
Alabama,Sumter County,2020-03-10,106
Alabama,Sumter County,2020-03-11,123
Alabama,Sumter County,2020-03-12,116
Alabama,Sumter County,2020-03-13,194
Alabama,Sumter County,2020-03-16,157
Alabama,Sumter County,2020-03-17,132
Alabama,Sumter County,2020-03-18,148
Alabama,Sumter County,2020-03-19,106
Alabama,Sumter County,2020-03-20,160
Alabama,Talladega County,2020-03-02,91
Alabama,Talladega County,2020-03-03,99
Alabama,Talladega County,2020-03-04,94
Alabama,Talladega County,2020-03-05,99
Alabama,Talladega County,2020-03-06,131
Alabama,Talladega County,2020-03-09,98
Alabama,Talladega County,2020-03-10,99
Alabama,Talladega County,2020-03-11,97
Alabama,Talladega County,2020-03-12,104
Alabama,Talladega County,2020-03-13,116
Alabama,Talladega County,2020-03-16,78
Alabama,Talladega County,2020-03-17,75
Alabama,Talladega County,2020-03-18,65
Alabama,Talladega County,2020-03-19,65
Alabama,Talladega County,2020-03-20,71
Alabama,Tallapoosa County,2020-03-02,93
Alabama,Tallapoosa County,2020-03-03,94
Alabama,Tallapoosa County,2020-03-04,94
Alabama,Tallapoosa County,2020-03-05,100
Alabama,Tallapoosa County,2020-03-06,140
Alabama,Tallapoosa County,2020-03-09,96
Alabama,Tallapoosa County,2020-03-10,91
Alabama,Tallapoosa County,2020-03-11,102
Alabama,Tallapoosa County,2020-03-12,111
Alabama,Tallapoosa County,2020-03-13,116
Alabama,Tallapoosa County,2020-03-16,77
Alabama,Tallapoosa County,2020-03-17,69
Alabama,Tallapoosa County,2020-03-18,70
Alabama,Tallapoosa County,2020-03-19,78
Alabama,Tallapoosa County,2020-03-20,72
Alabama,Tuscaloosa County,2020-03-02,95
Alabama,Tuscaloosa County,2020-03-03,98
Alabama,Tuscaloosa County,2020-03-04,94
Alabama,Tuscaloosa County,2020-03-05,102
Alabama,Tuscaloosa County,2020-03-06,119
Alabama,Tuscaloosa County,2020-03-09,96
Alabama,Tuscaloosa County,2020-03-10,97
Alabama,Tuscaloosa County,2020-03-11,101
Alabama,Tuscaloosa County,2020-03-12,118
Alabama,Tuscaloosa County,2020-03-13,139
Alabama,Tuscaloosa County,2020-03-16,109
Alabama,Tuscaloosa County,2020-03-17,102
Alabama,Tuscaloosa County,2020-03-18,96
Alabama,Tuscaloosa County,2020-03-19,99
Alabama,Tuscaloosa County,2020-03-20,104
Alabama,Walker County,2020-03-02,96
Alabama,Walker County,2020-03-03,93
Alabama,Walker County,2020-03-04,94
Alabama,Walker County,2020-03-05,100
Alabama,Walker County,2020-03-06,115
Alabama,Walker County,2020-03-09,101
Alabama,Walker County,2020-03-10,99
Alabama,Walker County,2020-03-11,93
Alabama,Walker County,2020-03-12,106
Alabama,Walker County,2020-03-13,108
Alabama,Walker County,2020-03-16,86
Alabama,Walker County,2020-03-17,75
Alabama,Walker County,2020-03-18,64
Alabama,Walker County,2020-03-19,75
Alabama,Walker County,2020-03-20,74
Alabama,Washington County,2020-03-02,99
Alabama,Washington County,2020-03-03,82
Alabama,Washington County,2020-03-04,94
Alabama,Washington County,2020-03-05,98
Alabama,Washington County,2020-03-06,102
Alabama,Washington County,2020-03-09,82
Alabama,Washington County,2020-03-10,49
Alabama,Washington County,2020-03-11,108
Alabama,Washington County,2020-03-12,136
Alabama,Washington County,2020-03-16,81
Alabama,Washington County,2020-03-17,88
Alabama,Washington County,2020-03-19,50
Alabama,Wilcox County,2020-03-02,71
Alabama,Wilcox County,2020-03-03,71
Alabama,Wilcox County,2020-03-04,30
Alabama,Wilcox County,2020-03-05,137
Alabama,Wilcox County,2020-03-06,108
Alabama,Wilcox County,2020-03-09,52
Alabama,Wilcox County,2020-03-10,128
Alabama,Wilcox County,2020-03-11,99
Alabama,Wilcox County,2020-03-12,140
Alabama,Wilcox County,2020-03-13,136
Alabama,Wilcox County,2020-03-16,104
Alabama,Wilcox County,2020-03-17,39
Alabama,Wilcox County,2020-03-18,32
Alabama,Wilcox County,2020-03-19,65
Alabama,Wilcox County,2020-03-20,74
Alabama,Winston County,2020-03-02,98
Alabama,Winston County,2020-03-03,98
Alabama,Winston County,2020-03-04,87
Alabama,Winston County,2020-03-05,95
Alabama,Winston County,2020-03-06,141
Alabama,Winston County,2020-03-09,101
Alabama,Winston County,2020-03-10,95
Alabama,Winston County,2020-03-11,80
Alabama,Winston County,2020-03-12,114
Alabama,Winston County,2020-03-13,116
Alabama,Winston County,2020-03-16,86
Alabama,Winston County,2020-03-17,83
Alabama,Winston County,2020-03-18,67
Alabama,Winston County,2020-03-19,76
Alabama,Winston County,2020-03-20,72
Alaska,,2020-03-02,87
Alaska,,2020-03-03,95
Alaska,,2020-03-04,100
Alaska,,2020-03-05,102
Alaska,,2020-03-06,109
Alaska,,2020-03-09,75
Alaska,,2020-03-10,88
Alaska,,2020-03-11,92
Alaska,,2020-03-12,90
Alaska,,2020-03-13,97
Alaska,,2020-03-16,74
Alaska,,2020-03-17,61
Alaska,,2020-03-18,45
Alaska,,2020-03-19,30
Alaska,,2020-03-20,44
Alaska,Anchorage Municipality,2020-03-02,90
Alaska,Anchorage Municipality,2020-03-03,95
Alaska,Anchorage Municipality,2020-03-04,100
Alaska,Anchorage Municipality,2020-03-05,104
Alaska,Anchorage Municipality,2020-03-06,105
Alaska,Anchorage Municipality,2020-03-09,86
Alaska,Anchorage Municipality,2020-03-10,96
Alaska,Anchorage Municipality,2020-03-11,97
Alaska,Anchorage Municipality,2020-03-12,94
Alaska,Anchorage Municipality,2020-03-13,102
Alaska,Anchorage Municipality,2020-03-16,82
Alaska,Anchorage Municipality,2020-03-17,70
Alaska,Anchorage Municipality,2020-03-18,62
Alaska,Anchorage Municipality,2020-03-19,45
Alaska,Anchorage Municipality,2020-03-20,63
Alaska,Fairbanks North Star Borough,2020-03-02,93
Alaska,Fairbanks North Star Borough,2020-03-03,106
Alaska,Fairbanks North Star Borough,2020-03-04,107
Alaska,Fairbanks North Star Borough,2020-03-05,100
Alaska,Fairbanks North Star Borough,2020-03-06,102
Alaska,Fairbanks North Star Borough,2020-03-09,68
Alaska,Fairbanks North Star Borough,2020-03-10,69
Alaska,Fairbanks North Star Borough,2020-03-11,90
Alaska,Fairbanks North Star Borough,2020-03-12,89
Alaska,Fairbanks North Star Borough,2020-03-13,117
Alaska,Fairbanks North Star Borough,2020-03-16,63
Alaska,Fairbanks North Star Borough,2020-03-17,77
Alaska,Fairbanks North Star Borough,2020-03-18,22
Alaska,Fairbanks North Star Borough,2020-03-19,30
Alaska,Fairbanks North Star Borough,2020-03-20,12
Alaska,Juneau City and Borough,2020-03-02,57
Alaska,Juneau City and Borough,2020-03-03,80
Alaska,Juneau City and Borough,2020-03-04,112
Alaska,Juneau City and Borough,2020-03-05,82
Alaska,Juneau City and Borough,2020-03-06,194
Alaska,Juneau City and Borough,2020-03-09,19
Alaska,Juneau City and Borough,2020-03-10,118
Alaska,Juneau City and Borough,2020-03-11,124
Alaska,Juneau City and Borough,2020-03-12,152
Alaska,Juneau City and Borough,2020-03-13,116
Alaska,Juneau City and Borough,2020-03-16,25
Alaska,Juneau City and Borough,2020-03-17,34
Alaska,Juneau City and Borough,2020-03-18,16
Alaska,Juneau City and Borough,2020-03-19,27
Alaska,Juneau City and Borough,2020-03-20,20
Alaska,Kenai Peninsula Borough,2020-03-02,97
Alaska,Kenai Peninsula Borough,2020-03-03,99
Alaska,Kenai Peninsula Borough,2020-03-04,107
Alaska,Kenai Peninsula Borough,2020-03-05,131
Alaska,Kenai Peninsula Borough,2020-03-06,130
Alaska,Kenai Peninsula Borough,2020-03-09,82
Alaska,Kenai Peninsula Borough,2020-03-10,98
Alaska,Kenai Peninsula Borough,2020-03-11,111
Alaska,Kenai Peninsula Borough,2020-03-12,94
Alaska,Kenai Peninsula Borough,2020-03-13,114
Alaska,Kenai Peninsula Borough,2020-03-16,79
Alaska,Kenai Peninsula Borough,2020-03-17,64
Alaska,Kenai Peninsula Borough,2020-03-18,52
Alaska,Kenai Peninsula Borough,2020-03-19,33
Alaska,Kenai Peninsula Borough,2020-03-20,45
Alaska,Ketchikan Gateway Borough,2020-03-04,261
Alaska,Ketchikan Gateway Borough,2020-03-05,152
Alaska,Matanuska-Susitna Borough,2020-03-02,74
Alaska,Matanuska-Susitna Borough,2020-03-03,100
Alaska,Matanuska-Susitna Borough,2020-03-04,102
Alaska,Matanuska-Susitna Borough,2020-03-05,92
Alaska,Matanuska-Susitna Borough,2020-03-06,123
Alaska,Matanuska-Susitna Borough,2020-03-09,71
Alaska,Matanuska-Susitna Borough,2020-03-10,89
Alaska,Matanuska-Susitna Borough,2020-03-11,83
Alaska,Matanuska-Susitna Borough,2020-03-12,99
Alaska,Matanuska-Susitna Borough,2020-03-13,99
Alaska,Matanuska-Susitna Borough,2020-03-16,86
Alaska,Matanuska-Susitna Borough,2020-03-17,66
Alaska,Matanuska-Susitna Borough,2020-03-18,38
Alaska,Matanuska-Susitna Borough,2020-03-19,35
Alaska,Matanuska-Susitna Borough,2020-03-20,51
Alaska,North Slope Borough,2020-03-02,146
Alaska,North Slope Borough,2020-03-03,113
Alaska,North Slope Borough,2020-03-04,78
Alaska,North Slope Borough,2020-03-05,113
Alaska,North Slope Borough,2020-03-06,50
Alaska,North Slope Borough,2020-03-09,79
Alaska,North Slope Borough,2020-03-10,60
Alaska,North Slope Borough,2020-03-11,100
Alaska,North Slope Borough,2020-03-12,86
Alaska,North Slope Borough,2020-03-13,11
Alaska,North Slope Borough,2020-03-16,102
Alaska,North Slope Borough,2020-03-17,89
Alaska,North Slope Borough,2020-03-18,110
Alaska,North Slope Borough,2020-03-19,23
Alaska,North Slope Borough,2020-03-20,50
Arizona,,2020-03-02,96
Arizona,,2020-03-03,97
Arizona,,2020-03-04,99
Arizona,,2020-03-05,106
Arizona,,2020-03-06,114
Arizona,,2020-03-09,95
Arizona,,2020-03-10,94
Arizona,,2020-03-11,91
Arizona,,2020-03-12,88
Arizona,,2020-03-13,94
Arizona,,2020-03-16,75
Arizona,,2020-03-17,63
Arizona,,2020-03-18,46
Arizona,,2020-03-19,39
Arizona,,2020-03-20,53
Arizona,Apache County,2020-03-02,93
Arizona,Apache County,2020-03-03,80
Arizona,Apache County,2020-03-04,100
Arizona,Apache County,2020-03-05,85
Arizona,Apache County,2020-03-06,178
Arizona,Apache County,2020-03-09,79
Arizona,Apache County,2020-03-10,99
Arizona,Apache County,2020-03-11,87
Arizona,Apache County,2020-03-12,83
Arizona,Apache County,2020-03-13,140
Arizona,Apache County,2020-03-16,90
Arizona,Apache County,2020-03-17,72
Arizona,Apache County,2020-03-18,63
Arizona,Apache County,2020-03-19,76
Arizona,Apache County,2020-03-20,110
Arizona,Cochise County,2020-03-02,100
Arizona,Cochise County,2020-03-03,81
Arizona,Cochise County,2020-03-04,101
Arizona,Cochise County,2020-03-05,107
Arizona,Cochise County,2020-03-06,107
Arizona,Cochise County,2020-03-09,95
Arizona,Cochise County,2020-03-10,92
Arizona,Cochise County,2020-03-11,85
Arizona,Cochise County,2020-03-12,90
Arizona,Cochise County,2020-03-13,103
Arizona,Cochise County,2020-03-16,73
Arizona,Cochise County,2020-03-17,62
Arizona,Cochise County,2020-03-18,45
Arizona,Cochise County,2020-03-19,50
Arizona,Cochise County,2020-03-20,55
Arizona,Coconino County,2020-03-02,100
Arizona,Coconino County,2020-03-03,88
Arizona,Coconino County,2020-03-04,96
Arizona,Coconino County,2020-03-05,111
Arizona,Coconino County,2020-03-06,132
Arizona,Coconino County,2020-03-09,121
